client_id,job_type,location,age,income,expenses,debt,seniority_months,payment_consistency,loan_amount,employment_type,mobile_payment_ratio,ledger_quality_score,outcome,outcome_label,risk_score,risk_narrative,is_fraud,timestamp
TND-00363,Electrician,Ariana,42,1886.04,1349.04,717.03,35,0.629,6462.04,informal,0.387,0.78,0,Late Payer,0.545,Acceptable risk profile for informal Electrician. Limited savings buffer ($537/month) may cause occasional late payments.,0,2024-07-13T17:23:46.809380
TND-00364,Market Vendor,Tunis,25,1025.25,671.39,180.64,1,0.551,1773.54,informal,0.359,0.625,1,Good Payer,0.663,High-quality documentation provided. Mobile payment usage (36%) indicates strong digital literacy. Reliable income patterns observed.,0,2024-05-21T17:23:46.809393
TND-00365,Mechanic,Sfax,28,2349.9,1742.49,3978.01,12,0.49,5013.13,informal,0.711,0.88,0,Defaulter,0.311,High debt-to-income ratio (169.3%). Uploaded receipts illegible or missing dates. Limited verifiable transaction history.,0,2024-04-10T17:23:46.809405
TND-00366,Taxi Driver,Ariana,48,2278.32,1402.53,2255.34,89,0.425,8047.05,informal,0.639,0.761,0,Defaulter,0.282,High debt-to-income ratio (99.0%). Uploaded receipts illegible or missing dates. Limited verifiable transaction history.,0,2024-09-08T17:23:46.809417
TND-00367,Freelance Designer,Bizerte,32,4730.6,3564.47,1084.32,83,0.607,7508.19,mixed,0.611,0.823,1,Good Payer,0.477,Mixed signals: Good seniority but inconsistent record-keeping. Requires monitoring but shows repayment intent.,0,2026-01-05T17:23:46.809430
TND-00368,Taxi Driver,Sousse,62,1343.01,1040.85,1536.49,82,0.389,5170.28,informal,0.48,0.738,0,Defaulter,0.32,"High-risk profile: Minimal business seniority, poor record-keeping, excessive debt burden. Approval not recommended without guarantor.",0,2024-12-07T17:23:46.809442
TND-00369,Delivery Driver,Sfax,55,787.95,496.64,957.04,29,0.441,1778.45,informal,0.541,0.862,0,Defaulter,0.205,High debt-to-income ratio (121.5%). Uploaded receipts illegible or missing dates. Limited verifiable transaction history.,0,2025-01-15T17:23:46.809454
TND-00370,Artisan,Ben Arous,26,2255.23,1665.75,3230.24,54,0.34,5582.27,informal,0.48,0.637,0,Defaulter,0.162,Critical financial stress indicators: Debt exceeds sustainable levels. No digital payment trail. Documentation quality insufficient for approval.,0,2024-09-13T17:23:46.809466
TND-00371,Carpenter,Nabeul,33,1153.47,833.16,278.54,18,0.62,3269.93,informal,0.716,0.741,1,Good Payer,0.652,Strong informal credit history. Regular mobile money transactions align with declared income. Active business with repeat customer evidence.,0,2026-01-08T17:23:46.809481
TND-00372,Market Vendor,Ben Arous,24,1534.88,1171.83,1958.86,22,0.438,4361.22,informal,0.568,0.561,0,Defaulter,0.347,Unverifiable income sources for Market Vendor. Poor ledger quality (score: 0.56). Multiple inconsistencies in documentation.,0,2025-11-12T17:23:46.809497
TND-00373,Market Vendor,Sousse,52,835.65,647.9,85.37,84,0.563,1895.54,informal,0.677,0.633,1,Good Payer,0.688,Strong informal credit history. Regular mobile money transactions align with declared income. Active business with repeat customer evidence.,0,2024-05-09T17:23:46.809510
TND-00374,Plumber,Sfax,27,2356.62,1533.36,1969.2,15,0.5,5903.4,informal,0.691,0.469,0,Defaulter,0.231,Unverifiable income sources for Plumber. Poor ledger quality (score: 0.47). Multiple inconsistencies in documentation.,0,2025-03-01T17:23:46.809522
TND-00375,Freelance Designer,Tunis,58,3149.43,2021.97,522.89,23,0.642,9306.44,mixed,0.326,0.836,1,Good Payer,0.498,Moderate documentation quality (score: 0.84). Income verifiable but irregular. Payment history shows delays during low season.,0,2026-01-08T17:23:46.809535
TND-00376,Taxi Driver,Sfax,21,1372.7,920.99,1634.98,1,0.446,2494.51,informal,0.795,0.699,0,Defaulter,0.186,Critical financial stress indicators: Debt exceeds sustainable levels. No digital payment trail. Documentation quality insufficient for approval.,0,2024-08-07T17:23:46.809548
TND-00377,Taxi Driver,Bizerte,36,1180.21,734.1,608.84,23,0.602,3415.86,informal,0.693,0.764,0,Defaulter,0.41,High debt-to-income ratio (51.6%). Uploaded receipts illegible or missing dates. Limited verifiable transaction history.,0,2024-05-01T17:23:46.809562
TND-00378,Tailor,Gabes,50,1590.48,1226.75,1496.79,99,0.376,5050.33,informal,0.321,1.0,0,Defaulter,0.238,Critical financial stress indicators: Debt exceeds sustainable levels. No digital payment trail. Documentation quality insufficient for approval.,0,2025-04-08T17:23:46.809575
TND-00380,Delivery Driver,Ben Arous,35,1150.33,940.36,249.63,100,0.634,3118.58,informal,0.322,1.0,1,Good Payer,0.755,High-quality documentation provided. Mobile payment usage (32%) indicates strong digital literacy. Reliable income patterns observed.,0,2025-06-17T17:23:46.809600
TND-00381,Electrician,Nabeul,32,2252.33,1900.72,191.77,50,0.716,3714.39,informal,0.723,0.841,1,Good Payer,0.527,Mixed signals: Good seniority but inconsistent record-keeping. Requires monitoring but shows repayment intent.,0,2024-11-22T17:23:46.809612
TND-00382,Plumber,Ben Arous,35,2660.9,2003.34,1465.07,114,0.679,4566.6,informal,0.744,1.0,1,Good Payer,0.702,Strong informal credit history. Regular mobile money transactions align with declared income. Active business with repeat customer evidence.,0,2025-06-17T17:23:46.809627
TND-00383,Electrician,Nabeul,50,1298.35,885.25,1635.4,36,0.428,2431.06,informal,0.6,0.613,0,Defaulter,0.327,High debt-to-income ratio (126.0%). Uploaded receipts illegible or missing dates. Limited verifiable transaction history.,0,2024-11-23T17:23:46.809639
TND-00384,Market Vendor,Tunis,51,1930.24,1548.88,299.78,94,0.641,3296.33,informal,0.435,0.832,1,Good Payer,0.713,Strong informal credit history. Regular mobile money transactions align with declared income. Active business with repeat customer evidence.,0,2025-06-15T17:23:46.809652
TND-00385,Plumber,Ben Arous,39,2852.28,1826.74,1936.01,31,0.545,11240.96,informal,0.26,0.812,0,Defaulter,0.439,Unverifiable income sources for Plumber. Poor ledger quality (score: 0.81). Multiple inconsistencies in documentation.,0,2024-02-04T17:23:46.809664
TND-00386,Private Tutor,Sousse,44,2340.62,1629.59,1950.62,81,0.438,7916.51,mixed,0.238,0.916,0,Late Payer,0.474,Seasonal income fluctuations typical for Private Tutor sector. Ledger legible but shows recording gaps. Generally reliable with occasional liquidity constraints.,0,2024-04-29T17:23:46.809677
TND-00387,Tailor,Tunis,53,2149.44,1622.36,381.64,117,0.658,3584.22,informal,0.268,0.875,1,Good Payer,0.733,High-quality documentation provided. Mobile payment usage (27%) indicates strong digital literacy. Reliable income patterns observed.,0,2025-09-05T17:23:46.809702
TND-00388,Tailor,Gabes,55,1783.94,1383.82,2178.91,15,0.386,6680.55,informal,0.571,0.873,0,Defaulter,0.281,"High-risk profile: Minimal business seniority, poor record-keeping, excessive debt burden. Approval not recommended without guarantor.",0,2025-04-16T17:23:46.809724
TND-00389,Market Vendor,Sfax,44,1262.31,981.39,1115.02,45,0.35,3853.06,informal,0.529,0.574,0,Defaulter,0.381,High debt-to-income ratio (88.3%). Uploaded receipts illegible or missing dates. Limited verifiable transaction history.,0,2025-07-16T17:23:46.809736
TND-00390,Taxi Driver,Sfax,26,1513.98,1012.83,1176.54,26,0.571,4241.76,informal,0.926,0.52,0,Defaulter,0.434,Critical financial stress indicators: Debt exceeds sustainable levels. No digital payment trail. Documentation quality insufficient for approval.,0,2024-11-24T17:23:46.809748
TND-00391,Mechanic,Sousse,51,2208.75,1360.01,983.19,45,0.696,6872.92,informal,0.546,0.658,1,Good Payer,0.536,Acceptable risk profile for informal Mechanic. Limited savings buffer ($849/month) may cause occasional late payments.,0,2024-09-14T17:23:46.809769
TND-00392,Electrician,Nabeul,50,2628.41,1747.9,3170.81,39,0.467,4253.55,informal,0.628,0.583,0,Defaulter,0.277,"High-risk profile: Minimal business seniority, poor record-keeping, excessive debt burden. Approval not recommended without guarantor.",0,2025-08-07T17:23:46.809784
TND-00393,Electrician,Sousse,55,1700.09,1303.27,241.24,37,0.588,3895.86,informal,0.613,0.839,1,Good Payer,0.47,Acceptable risk profile for informal Electrician. Limited savings buffer ($397/month) may cause occasional late payments.,0,2025-07-20T17:23:46.809796
TND-00394,Freelance Designer,Tunis,63,3404.78,2497.1,45.62,41,0.825,11648.77,mixed,0.38,0.99,1,Good Payer,0.856,Established Freelance Designer with 41 months seniority. Ledger quality score 0.99 shows organized financial management. Low debt-to-income ratio.,0,2025-08-18T17:23:46.809809
TND-00395,Market Vendor,Ben Arous,62,1244.01,1051.4,243.22,91,0.648,4686.43,informal,0.315,1.0,0,Late Payer,0.617,Mixed signals: Good seniority but inconsistent record-keeping. Requires monitoring but shows repayment intent.,0,2025-12-14T17:23:46.809822
TND-00396,Plumber,Sfax,40,2055.7,1401.15,619.73,4,0.598,7098.76,informal,0.376,0.589,0,Late Payer,0.59,Seasonal income fluctuations typical for Plumber sector. Ledger legible but shows recording gaps. Generally reliable with occasional liquidity constraints.,0,2025-10-31T17:23:46.809834
TND-00397,Artisan,Nabeul,64,1464.28,1099.37,103.27,86,0.719,3651.77,informal,0.351,0.86,1,Good Payer,0.756,Strong informal credit history. Regular mobile money transactions align with declared income. Active business with repeat customer evidence.,0,2025-01-11T17:23:46.809847
TND-00398,Private Tutor,Ben Arous,21,1537.38,956.09,953.88,5,0.732,5394.98,mixed,0.984,0.85,1,Good Payer,0.452,Mixed signals: Good seniority but inconsistent record-keeping. Requires monitoring but shows repayment intent.,0,2025-09-04T17:23:46.809860
TND-00399,Electrician,Sfax,30,1914.61,1180.41,2504.42,27,0.447,4831.81,informal,0.833,0.961,1,Good Payer,0.476,Moderate documentation quality (score: 0.96). Income verifiable but irregular. Payment history shows delays during low season.,0,2024-07-04T17:23:46.809873
TND-00400,Taxi Driver,Sousse,33,1959.1,1323.37,1261.19,24,0.616,4038.29,informal,0.573,0.871,0,Late Payer,0.564,Acceptable risk profile for informal Taxi Driver. Limited savings buffer ($636/month) may cause occasional late payments.,0,2025-03-23T17:23:46.809885
TND-00401,Mechanic,Nabeul,28,3190.05,2462.59,287.9,84,0.646,12715.0,informal,0.554,0.856,1,Good Payer,0.525,Mixed signals: Good seniority but inconsistent record-keeping. Requires monitoring but shows repayment intent.,0,2024-06-24T17:23:46.809899
TND-00402,Private Tutor,Ariana,61,2424.47,1898.94,237.28,88,0.691,4522.46,mixed,0.555,0.807,1,Good Payer,0.653,High-quality documentation provided. Mobile payment usage (56%) indicates strong digital literacy. Reliable income patterns observed.,0,2025-01-24T17:23:46.809913
TND-00403,Plumber,Tunis,38,2462.22,1656.87,281.29,47,0.626,7559.2,informal,0.819,0.542,1,Good Payer,0.679,High-quality documentation provided. Mobile payment usage (82%) indicates strong digital literacy. Reliable income patterns observed.,0,2024-07-17T17:23:46.809927
TND-00404,Tailor,Ben Arous,64,1880.78,1379.75,257.81,103,0.609,4144.39,informal,0.48,0.839,1,Good Payer,0.735,Strong informal credit history. Regular mobile money transactions align with declared income. Active business with repeat customer evidence.,0,2025-02-10T17:23:46.809940
TND-00405,Plumber,Sfax,34,2415.83,1819.99,2271.09,20,0.441,6952.24,informal,0.381,0.899,0,Defaulter,0.402,High debt-to-income ratio (94.0%). Uploaded receipts illegible or missing dates. Limited verifiable transaction history.,0,2024-11-23T17:23:46.809952
TND-00406,Taxi Driver,Sfax,28,1108.31,891.37,1356.49,17,0.404,2610.2,informal,0.485,0.624,0,Defaulter,0.32,High debt-to-income ratio (122.4%). Uploaded receipts illegible or missing dates. Limited verifiable transaction history.,0,2025-09-25T17:23:46.809965
TND-00407,Freelance Designer,Sousse,65,2620.22,1850.4,490.45,19,0.58,7102.46,mixed,0.268,0.938,0,Late Payer,0.554,Seasonal income fluctuations typical for Freelance Designer sector. Ledger legible but shows recording gaps. Generally reliable with occasional liquidity constraints.,0,2025-12-22T17:23:46.809977
TND-00409,Tailor,Sousse,53,1692.92,1338.78,1528.15,100,0.53,3266.37,informal,0.247,1.0,0,Late Payer,0.511,Seasonal income fluctuations typical for Tailor sector. Ledger legible but shows recording gaps. Generally reliable with occasional liquidity constraints.,0,2025-06-19T17:23:46.810004
TND-00410,Artisan,Nabeul,44,2897.12,2342.86,2611.36,90,0.406,7297.7,informal,0.61,0.679,0,Defaulter,0.426,Critical financial stress indicators: Debt exceeds sustainable levels. No digital payment trail. Documentation quality insufficient for approval.,0,2025-09-20T17:23:46.810017
TND-00411,Taxi Driver,Sfax,54,2166.12,1321.67,230.62,18,0.681,6500.48,informal,0.555,0.724,1,Good Payer,0.571,Moderate documentation quality (score: 0.72). Income verifiable but irregular. Payment history shows delays during low season.,0,2024-07-06T17:23:46.810029
TND-00412,Private Tutor,Ariana,48,1040.12,719.62,238.23,25,0.74,2590.87,mixed,0.65,0.932,0,Late Payer,0.634,Seasonal income fluctuations typical for Private Tutor sector. Ledger legible but shows recording gaps. Generally reliable with occasional liquidity constraints.,0,2025-08-31T17:23:46.810044
TND-00413,Private Tutor,Bizerte,65,1327.2,917.0,190.21,76,0.74,3332.23,mixed,0.555,0.674,1,Good Payer,0.586,Mixed signals: Good seniority but inconsistent record-keeping. Requires monitoring but shows repayment intent.,0,2025-04-14T17:23:46.810057
TND-00414,Delivery Driver,Ariana,62,1294.53,933.53,858.32,52,0.426,2753.12,informal,0.453,0.732,0,Defaulter,0.405,Unverifiable income sources for Delivery Driver. Poor ledger quality (score: 0.73). Multiple inconsistencies in documentation.,0,2025-12-25T17:23:46.810070
TND-00416,Mechanic,Nabeul,52,1950.73,1179.06,3068.73,65,0.563,3507.09,informal,0.622,0.833,0,Defaulter,0.399,"High-risk profile: Minimal business seniority, poor record-keeping, excessive debt burden. Approval not recommended without guarantor.",0,2024-10-28T17:23:46.810096
TND-00417,Taxi Driver,Tunis,23,2193.5,1406.11,675.66,6,0.683,7479.9,informal,0.83,0.857,1,Good Payer,0.595,Mixed signals: Good seniority but inconsistent record-keeping. Requires monitoring but shows repayment intent.,0,2024-09-24T17:23:46.810109
TND-00418,Artisan,Sousse,53,1757.7,1351.89,904.5,8,0.423,5231.19,informal,0.506,0.609,0,Defaulter,0.271,Critical financial stress indicators: Debt exceeds sustainable levels. No digital payment trail. Documentation quality insufficient for approval.,0,2025-02-01T17:23:46.810121
TND-00419,Delivery Driver,Tunis,61,1288.65,886.36,511.78,44,0.608,3841.89,informal,0.345,0.689,1,Good Payer,0.654,Steady cash flow verified via handwritten ledger. 44 months operational history as Delivery Driver with consistent client base.,0,2025-03-18T17:23:46.810136
TND-00420,Carpenter,Ben Arous,31,2128.28,1579.21,1061.69,3,0.617,6320.92,informal,0.566,0.839,1,Good Payer,0.625,Mixed signals: Good seniority but inconsistent record-keeping. Requires monitoring but shows repayment intent.,0,2025-02-28T17:23:46.810149
TND-00421,Electrician,Sfax,52,2650.18,2096.89,1649.46,13,0.445,6863.89,informal,0.384,0.684,0,Defaulter,0.37,High debt-to-income ratio (62.2%). Uploaded receipts illegible or missing dates. Limited verifiable transaction history.,0,2024-07-25T17:23:46.810161
TND-00422,Freelance Designer,Ariana,37,2796.25,2197.07,1329.15,7,0.418,6549.07,mixed,0.497,0.53,0,Defaulter,0.249,"High-risk profile: Minimal business seniority, poor record-keeping, excessive debt burden. Approval not recommended without guarantor.",0,2024-11-13T17:23:46.810175
TND-00423,Freelance Designer,Ben Arous,25,3214.8,2180.72,849.71,42,0.669,10219.53,mixed,0.491,0.837,0,Late Payer,0.615,Moderate documentation quality (score: 0.84). Income verifiable but irregular. Payment history shows delays during low season.,0,2024-06-13T17:23:46.810189
TND-00424,Taxi Driver,Gabes,63,2821.34,2294.3,4831.04,106,0.466,4654.38,informal,0.462,1.0,0,Defaulter,0.299,"High-risk profile: Minimal business seniority, poor record-keeping, excessive debt burden. Approval not recommended without guarantor.",0,2025-08-26T17:23:46.810202
TND-00425,Freelance Designer,Sousse,64,3843.34,3181.46,4603.46,98,0.358,8523.04,mixed,0.358,1.0,0,Defaulter,0.24,Unverifiable income sources for Freelance Designer. Poor ledger quality (score: 1.00). Multiple inconsistencies in documentation.,0,2024-12-05T17:23:46.810214
TND-00426,Freelance Designer,Sfax,30,1781.02,1317.88,1244.68,25,0.421,3381.08,mixed,0.807,0.695,0,Defaulter,0.256,Critical financial stress indicators: Debt exceeds sustainable levels. No digital payment trail. Documentation quality insufficient for approval.,0,2025-04-15T17:23:46.810226
TND-00427,Mechanic,Sousse,62,1583.75,1290.59,507.25,110,0.629,5941.34,informal,0.402,0.685,1,Good Payer,0.559,Seasonal income fluctuations typical for Mechanic sector. Ledger legible but shows recording gaps. Generally reliable with occasional liquidity constraints.,0,2024-12-14T17:23:46.810238
